type,network,block_no,height,blockHash,index,time,txid,fee,confirmations,from,to,nonce,toIsContract,gasPrice,gasLimit,value,gasUsed,tokenTransfer/0/index,tokenTransfer/0/token,tokenTransfer/0/tokenAddr,tokenTransfer/0/tokenSymbol,tokenTransfer/0/tokenDecimals,tokenTransfer/0/tokenInfo/h,tokenTransfer/0/tokenInfo/f,tokenTransfer/0/tokenInfo/s,tokenTransfer/0/tokenInfo/d,tokenTransfer/0/from,tokenTransfer/0/to,tokenTransfer/0/value,tokenTransfer/1/index,tokenTransfer/1/token,tokenTransfer/1/tokenAddr,tokenTransfer/1/tokenSymbol,tokenTransfer/1/tokenDecimals,tokenTransfer/1/tokenInfo/h,tokenTransfer/1/tokenInfo/f,tokenTransfer/1/tokenInfo/s,tokenTransfer/1/tokenInfo/d,tokenTransfer/1/from,tokenTransfer/1/to,tokenTransfer/1/value,callTransfer/0/index,callTransfer/0/fromIsContract,callTransfer/0/toIsContract,callTransfer/0/from,callTransfer/0/to,callTransfer/0/value,callTransfer/0/gasUsed,callTransfer/0/gasLimit,callTransfer/1/index,callTransfer/1/fromIsContract,callTransfer/1/toIsContract,callTransfer/1/from,callTransfer/1/to,callTransfer/1/value,callTransfer/1/gasUsed,callTransfer/1/gasLimit,callTransfer/2/index,callTransfer/2/fromIsContract,callTransfer/2/toIsContract,callTransfer/2/from,callTransfer/2/to,callTransfer/2/value,callTransfer/2/gasUsed,callTransfer/2/gasLimit,tokenTransfer/2/index,tokenTransfer/2/token,tokenTransfer/2/tokenAddr,tokenTransfer/2/tokenSymbol,tokenTransfer/2/tokenDecimals,tokenTransfer/2/tokenInfo/h,tokenTransfer/2/tokenInfo/f,tokenTransfer/2/tokenInfo/s,tokenTransfer/2/tokenInfo/d,tokenTransfer/2/from,tokenTransfer/2/to,tokenTransfer/2/value,tokenTransfer/3/index,tokenTransfer/3/token,tokenTransfer/3/tokenAddr,tokenTransfer/3/tokenSymbol,tokenTransfer/3/tokenDecimals,tokenTransfer/3/tokenInfo/h,tokenTransfer/3/tokenInfo/f,tokenTransfer/3/tokenInfo/s,tokenTransfer/3/tokenInfo/d,tokenTransfer/3/from,tokenTransfer/3/to,tokenTransfer/3/value,tokenTransfer/4/index,tokenTransfer/4/token,tokenTransfer/4/tokenAddr,tokenTransfer/4/tokenSymbol,tokenTransfer/4/tokenDecimals,tokenTransfer/4/tokenInfo/h,tokenTransfer/4/tokenInfo/f,tokenTransfer/4/tokenInfo/s,tokenTransfer/4/tokenInfo/d,tokenTransfer/4/from,tokenTransfer/4/to,tokenTransfer/4/value,tokenTransfer/5/index,tokenTransfer/5/token,tokenTransfer/5/tokenAddr,tokenTransfer/5/tokenSymbol,tokenTransfer/5/tokenDecimals,tokenTransfer/5/tokenInfo/h,tokenTransfer/5/tokenInfo/f,tokenTransfer/5/tokenInfo/s,tokenTransfer/5/tokenInfo/d,tokenTransfer/5/from,tokenTransfer/5/to,tokenTransfer/5/value,tokenTransfer/6/index,tokenTransfer/6/token,tokenTransfer/6/tokenAddr,tokenTransfer/6/tokenSymbol,tokenTransfer/6/tokenDecimals,tokenTransfer/6/tokenInfo/h,tokenTransfer/6/tokenInfo/f,tokenTransfer/6/tokenInfo/s,tokenTransfer/6/tokenInfo/d,tokenTransfer/6/from,tokenTransfer/6/to,tokenTransfer/6/value,tokenTransfer/7/index,tokenTransfer/7/token,tokenTransfer/7/tokenAddr,tokenTransfer/7/tokenSymbol,tokenTransfer/7/tokenDecimals,tokenTransfer/7/tokenInfo/h,tokenTransfer/7/tokenInfo/f,tokenTransfer/7/tokenInfo/s,tokenTransfer/7/tokenInfo/d,tokenTransfer/7/from,tokenTransfer/7/to,tokenTransfer/7/value,tokenTransfer/8/index,tokenTransfer/8/token,tokenTransfer/8/tokenAddr,tokenTransfer/8/tokenSymbol,tokenTransfer/8/tokenDecimals,tokenTransfer/8/tokenInfo/h,tokenTransfer/8/tokenInfo/f,tokenTransfer/8/tokenInfo/s,tokenTransfer/8/tokenInfo/d,tokenTransfer/8/from,tokenTransfer/8/to,tokenTransfer/8/value,tokenTransfer/9/index,tokenTransfer/9/token,tokenTransfer/9/tokenAddr,tokenTransfer/9/tokenSymbol,tokenTransfer/9/tokenDecimals,tokenTransfer/9/tokenInfo/h,tokenTransfer/9/tokenInfo/f,tokenTransfer/9/tokenInfo/s,tokenTransfer/9/tokenInfo/d,tokenTransfer/9/from,tokenTransfer/9/to,tokenTransfer/9/value,tokenTransfer/10/index,tokenTransfer/10/token,tokenTransfer/10/tokenAddr,tokenTransfer/10/tokenSymbol,tokenTransfer/10/tokenDecimals,tokenTransfer/10/tokenInfo/h,tokenTransfer/10/tokenInfo/f,tokenTransfer/10/tokenInfo/s,tokenTransfer/10/tokenInfo/d,tokenTransfer/10/from,tokenTransfer/10/to,tokenTransfer/10/value,traceErr,receiptErr,tokenTransfer/0/tokenInfo/c,tokenTransfer/0/valueIsNft
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,18,1628512644,0x03772ddecf58d71dade82eafebda2dff10a81a46bf2da6b7f93ed40451b864bf,0.0041844358,186,0x5125eb833167b1c6cbc735d4808984ec5b8125ef,0xdac17f958d2ee523a2206206994597c13d831ec7,2386,1,66200000000,75851,0,63209,18,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x5125eb833167b1c6cbc735d4808984ec5b8125ef,0x1fba8d9d9b655d1a4fb8199d87e5150f33616234,642580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,19,1628512644,0x6b6f029e45de858bbc1efd040d98ecf2be5e6c751410c12a638bca0e38f0e326,0.003043194,186,0x9100568ec139820f34e0c33a9cc43853961daa0b,0xdac17f958d2ee523a2206206994597c13d831ec7,17931,1,66000000000,200000,0,46109,19,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x9100568ec139820f34e0c33a9cc43853961daa0b,0x96caabc937ae9ebce2375d3c4bcfa9e02f9f3419,194000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,2,1628512644,0xc71cbfdd2528cc2fac9b574c489e7024a55b3b66bbe69d7047475087817840d3,0.14637018741271182,186,0x38563699560e4512c7574c8cc5cf89fd43923bca,0x000000000035b5e5ad9019092c665357240f594e,11105,1,1872579638108,2000000,0,78165,2,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,18,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY,18,0x000000000035b5e5ad9019092c665357240f594e,0xb13201b48b1e61593df055576964d0b3aab66ea3,1182872139177542186888,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0xb13201b48b1e61593df055576964d0b3aab66ea3,0x000000000035b5e5ad9019092c665357240f594e,3286192693482700101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,20,1628512644,0xfef436923a01d0f5133a7e82620e2e05d92c6ae31fff480b42a9769a2cf2d9b6,0.0022047,186,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x72760605f87f7c20ba4283e0089d194cc6459886,484464,1,60000000000,207128,0.952,36745,,,,,,,,,,,,,,,,,,,,,,,,,20,1,1,0x72760605f87f7c20ba4283e0089d194cc6459886,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0.952,2083,151406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,21,1628512644,0xf8c8de3b13819bd72b320c81bdcc826410b0a0b25febfaf560d54638fb96c445,0.001197,186,0xc16157e00b1bff1522c6f01246b4fb621da048d0,0xf832f60d40f34843f4ef5fde67a979ad26e08b2a,685,,57000000000,21000,0.02886239,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,22,1628512644,0x0e90d27124afeac688c8140a423aeb6ab237be3777b0e0a5ea32bb4aad1e4bbd,0.002569215,186,0x78a622d8e6fd0fb9c7ada77b6bfb83bf84a2876a,0x5e34dacda29837f2f220d3d1aeaaabd1edca5bd1,780,1,55000000000,46713,0,46713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,23,1628512644,0x7508f2c35c12ea74d6d704ac9adcd602ee28fd5aa816c2bbab4fc3f158a45641,0.00613646055,186,0xed212a4a2e82d5ee0d62f70b5dee2f5ee0f10c5d,0x121effb8160f7206444f5a57d13c7a4424a237a4,359791,1,54450000000,184050,0,112699,,,,,,,,,,,,,,,,,,,,,,,,,23,1,,0x121effb8160f7206444f5a57d13c7a4424a237a4,0xb4ea10713b211c1fda6d111b4fc9b1c662adbd0e,1.05,0,70829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,24,1628512644,0x20993eddd19406bc9989583f19e2be723fca0d967de7f39a49017d4ab0f4e23d,0.006041511,186,0xbe6a8e1ddff08dd508089ae2427628e98406b1b1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,6816,1,51000000000,400000,0,118461,24,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,ID,18,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,Everest ID,ID,18,0xbe6a8e1ddff08dd508089ae2427628e98406b1b1,0xbcffa1619ab3ce350480ae0507408a3c6c3572bd,3500000000000000000000,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0xbcffa1619ab3ce350480ae0507408a3c6c3572bd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,470050691491441973,24,1,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.470050691491441973,83,2300,24,1,,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xbe6a8e1ddff08dd508089ae2427628e98406b1b1,0.470050691491441973,0,255243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,25,1628512644,0xb081e5c83b89b1e8ad94da875b47647976f954cd8d0b8adaa6b78af43d684d11,0.00105,186,0x041fc233b807775e5f70b6f87c900a34506e5656,0x67c6c72828ace3f3417f721b1051e88233f234e9,7,,50000000000,21000,0.082543289669934811,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,26,1628512644,0x317706410e2f5e6425c2593ba4ba8453ec1a80c0895a79eceac623096d0b6499,0.0019580067,186,0x590eed3a6c8495689be9509f5a9d788be9d15130,0xe72752f55e69052ef40d989a843b9fa59e88b26b,16,1,48100000000,68693,0,40707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,27,1628512644,0x5635ade15bdaa587bf6946bdb82cf076c99c6bb09974003d79f8a11db9ef5dbe,0.000981582,186,0x0d40f326220b2a4fa14a69febd56641f113bc854,0xfd86a51c9c9b5c1d89f2102b20edd275b0aaf9fe,4326,,46742000000,21000,0.4728,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,28,1628512644,0x9330f83fa073076e8e0fd68fe00756b9195cae734ce0d6aa629b183d103e764c,0.0009765,186,0x2626c24fb9f0c1ebd451d8c4b0afb173a3ff6a61,0xd14d16baf010e22c9e06d3bfdb1edb2705d674b8,0,,46500000000,21000,0.14247947,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,29,1628512644,0x6befbc430c2737170743482ff361523fc8290afd0447c237721d40008b7b8022,0.002190991635340459,186,0x36577d158d3733cb4aca7575a54c696502615745,0x746dda2ea243400d5a63e0700f190ab79f06489e,2,1,46465583003,60000,0,47153,29,0x746dda2ea243400d5a63e0700f190ab79f06489e,0x746dda2ea243400d5a63e0700f190ab79f06489e,BOA,7,0x746dda2ea243400d5a63e0700f190ab79f06489e,BOSAGORA,BOA,7,0x36577d158d3733cb4aca7575a54c696502615745,0x3788539703c1e469fe0eb408095e97b0c247042a,130703875203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,3,1628512644,0x5b4bc846b06129a02132325fe3bed67eaa5ae9cb3b3a2a249ee1086f04c9aeeb,0.0028698404946354,186,0xa6ae57b1da8238cd149bc718c40578e4620b752c,0x00000000003b3cc22af3ae1eac0440bcee416b40,43125,1,32510229336,3000000,0,88275,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x44c21f5dcb285d92320ae345c92e8b6204be8cdf,2216796875000000000,3,0xee06a81a695750e71a662b51066f2c74cf4478a0,0xee06a81a695750e71a662b51066f2c74cf4478a0,$DG,18,0xee06a81a695750e71a662b51066f2c74cf4478a0,decentral.games,$DG,18,0x44c21f5dcb285d92320ae345c92e8b6204be8cdf,0x00000000003b3cc22af3ae1eac0440bcee416b40,41349460971723184767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,30,1628512644,0x4666249779a9bac4eb0df1085939efb7fa7221aaf46f825f4d6448f6ec4e8aa7,0.005137470875,186,0x2e3381202988d535e8185e7089f633f7c9998e83,0x11111112542d85b3ef69ae05771c2dccff4faa26,122457,1,46045000000,155391,0,111575,30,0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a,0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a,BEPRO,18,0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a,BetProtocolToken,BEPRO,18,0x2e3381202988d535e8185e7089f633f7c9998e83,0x51c1d5cdf10dda49219054920c22c8d4a23eed89,228764452729300000000000,30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x51c1d5cdf10dda49219054920c22c8d4a23eed89,0x11111112542d85b3ef69ae05771c2dccff4faa26,700374007885727220,30,1,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x11111112542d85b3ef69ae05771c2dccff4faa26,0.70037400788572722,79,2300,30,1,,0x11111112542d85b3ef69ae05771c2dccff4faa26,0x2e3381202988d535e8185e7089f633f7c9998e83,0.70037400788572722,0,37815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,31,1628512644,0xb6501afd1bb40cfa8fb3716c436e327b2c2e224556f5379851aa7b3b1895df42,0.005036079785,186,0x2e3381202988d535e8185e7089f633f7c9998e83,0x11111112542d85b3ef69ae05771c2dccff4faa26,122458,1,46045000000,152639,0,109373,31,0x5ca381bbfb58f0092df149bd3d243b08b9a8386e,0x5ca381bbfb58f0092df149bd3d243b08b9a8386e,MXC,18,0x5ca381bbfb58f0092df149bd3d243b08b9a8386e,MXCToken,MXC,18,0x2e3381202988d535e8185e7089f633f7c9998e83,0xd9f91070371987eee3e500e90de5333e0c43d031,43525140803330000000000,31,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0xd9f91070371987eee3e500e90de5333e0c43d031,0x11111112542d85b3ef69ae05771c2dccff4faa26,412979701027463218,31,1,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x11111112542d85b3ef69ae05771c2dccff4faa26,0.412979701027463218,79,2300,31,1,,0x11111112542d85b3ef69ae05771c2dccff4faa26,0x2e3381202988d535e8185e7089f633f7c9998e83,0.412979701027463218,0,37273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,32,1628512644,0x87e3a53375018bd60704d2356be6d01a158b150b46f7234d9bbb35e8fe7b2de3,0.002844405,186,0x0a98fb70939162725ae66e626fe4b52cff62c2e5,0xdac17f958d2ee523a2206206994597c13d831ec7,1588529,1,45000000000,105000,0,63209,32,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x0a98fb70939162725ae66e626fe4b52cff62c2e5,0x6f82dd99b8038a1c3622ae56ce3132a5d494a8ec,150000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,33,1628512644,0x180a55e1ca23b1bc5adc06c56a456e9cca5d2d2f24c1819198e37bb475b5d0f0,0.000891022175547,186,0xdb05638a1958a778b4b19a9f12240a458af195d4,0xc0fbd8eda7785b9b8904805f288b0f9c72f28ac1,5989,,42429627407,21000,0.006771,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,34,1628512644,0xea93d65ae808e94b5b99524e9bea1a0e585c457edf33a60cf9575274850f1f10,0.005148234,186,0x62a1f584e6765ae7be54465a37ef752d94aadfc5,0x881d40237659c251811cec9c364ef91dc08d300c,4,1,42000000000,300000,0,122577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reverted,Err status 0x0,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,35,1628512644,0x327f81e84525add1e3c96b2e6048c0e3e598ad965c00e8f1138a8bdaf5d02f00,0.001231066,186,0xf532a30a48bc18b4074c6930f335e5db107ce555,0x68ab9f9ba8e490d9dc191f7a90540b5edccc92d6,948,1,41000000000,34826,0,30026,35,0x68ab9f9ba8e490d9dc191f7a90540b5edccc92d6,0x68ab9f9ba8e490d9dc191f7a90540b5edccc92d6,CKI,18,0x68ab9f9ba8e490d9dc191f7a90540b5edccc92d6,Crypto Kai Innovation Index,CKI,18,0xf532a30a48bc18b4074c6930f335e5db107ce555,0x215dcf20b7e0d29deb63853dc4d8d649e712776c,2000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,36,1628512644,0xb5d1157da342263e1cb059447d9154407af158a610f6688839ec732e417aad1c,0.000861,186,0x6dd4651ea35ff3ae5289496ab6205faa7b33dfdb,0x3644318b406651b4d2dcbefcefdb83061a86a422,34,,41000000000,21000,0.03207617,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,37,1628512644,0xa98807a47fd91bd12ffdc8bd7ee91013e1da41554a3989ae27e485e048eac60a,0.009070512,186,0x8cdd89095c4150484c5ab1049956ebef7b35014f,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,6,1,41000000000,302213,0,221232,37,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,SLP,0,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,Smooth Love Potion,SLP,0,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x8cdd89095c4150484c5ab1049956ebef7b35014f,6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,38,1628512644,0x790ffd085876eff1cddc14142779f4f402ba9f19838ea5d2ca44cf66260a07ee,0.000861,186,0x69f8d8c279185c25faa612a08fc7e2530e4cbf18,0xd78aac93579f9ec1100d83cf72287bafd7c5be8e,2901,,41000000000,21000,0.002979087,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
